glycan_ID,residue,residue_ID,name,anomer,absolute,ring,parent_ID,site,form_name
G57267KB,unassigned,11,Man,a,D,p,10,2,Manp
G57267KB,unassigned,7,Man,a,D,p,N1,3,Manp
G57267KB,unassigned,8,Man,a,D,p,N1,6,Manp
G57267KB,unassigned,10,Man,a,D,p,N4,2,Manp
G57413FT,unassigned,11,GlcNAc,x,D,p,10,2,GlcpNAc
G57413FT,unassigned,13,Gal,x,D,p,11,4,Galp
G57413FT,unassigned,14,NeuNAc,x,D,p,13,3,NeupNAc
G57413FT,unassigned,6,Man,a,D,p,NC,x,Manp
G57413FT,unassigned,7,GlcNAc,x,D,p,6,2,GlcpNAc
G57413FT,unassigned,9,Gal,x,D,p,7,4,Galp
G57413FT,unassigned,10,Man,a,D,p,NC,x,Manp
G57607BW,unassigned,14,Man,a,D,p,N4,x,Manp
G57607BW,unassigned,8,Fuc,a,L,p,N2,x,Fucp
G57774MT,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G57774MT,unassigned,14,Gal,b,D,p,12,4,Galp
G57774MT,unassigned,15,NeuNAc,a,D,p,14,3,NeupNAc
G57774MT,unassigned,26,NeuNAc,a,D,p,N32,6,NeupNAc
G57818FI,unassigned,11,GlcNAc,x,D,p,N4,x,GlcpNAc
G57818FI,unassigned,12,Gal,x,D,p,11,x,Galp
G57818FI,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G57818FI,unassigned,8,Gal,x,D,p,7,x,Galp
G58338QG,unassigned,11,NeuNAc,x,D,p,10,x,NeupNAc
G58338QG,unassigned,14,GlcNAc,x,D,p,8,x,GlcpNAc
G58338QG,unassigned,15,Gal,x,D,p,14,x,Galp
G58338QG,unassigned,16,NeuNAc,x,D,p,15,x,NeupNAc
G58338QG,unassigned,6,Man,a,D,p,NC,3|6,Manp
G58338QG,unassigned,7,Man,x,D,p,6,x,Manp
G58338QG,unassigned,8,Man,a,D,p,NC,3|6,Manp
G58338QG,unassigned,9,GlcNAc,x,D,p,8,x,GlcpNAc
G58338QG,unassigned,10,Gal,x,D,p,9,x,Galp
G58370UT,unassigned,14,NeuNAc,a,D,p,N6,x,NeupNAc
G58746AB,unassigned,7,Man,a,D,p,N1,3,Manp
G58746AB,unassigned,8,Man,a,D,p,N1,6,Manp
G59234CC,unassigned,12,Man,a,D,p,NC,3|6,Manp
G59234CC,unassigned,13,GlcNAc,b,D,p,12,2,GlcpNAc
G59234CC,unassigned,6,Man,a,D,p,NC,3|6,Manp
G59234CC,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G59234CC,unassigned,9,Gal,b,D,p,7,4,Galp
G59234CC,unassigned,10,NeuNAc,a,D,p,9,3,NeupNAc
G59297UK,unassigned,11,Fuc,x,L,p,7,x,Fucp
G59297UK,unassigned,13,Man,a,D,p,NC,3|6,Manp
G59297UK,unassigned,14,GlcNAc,x,D,p,13,x,GlcpNAc
G59297UK,unassigned,15,Gal,x,D,p,14,x,Galp
G59297UK,unassigned,16,NeuNAc,x,D,p,15,x,NeupNAc
G59297UK,unassigned,6,Man,a,D,p,NC,3|6,Manp
G59297UK,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc
G59297UK,unassigned,8,Gal,x,D,p,7,x,Galp
G59297UK,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc
G59358BQ,unassigned,11,Gal,b,D,p,9,4,Galp
G59358BQ,unassigned,2,Fuc,x,L,p,NA,x,Fucp
G59358BQ,unassigned,7,Man,a,D,p,NC,x,Manp
G59358BQ,unassigned,8,Man,a,D,p,NC,x,Manp
G59358BQ,unassigned,9,GlcNAc,b,D,p,8,2,GlcpNAc
G59532XE,unassigned,11,Man,a,D,p,N4,2,Manp
G59532XE,unassigned,7,Man,a,D,p,N1,3,Manp
G59532XE,unassigned,8,Man,a,D,p,N1,6,Manp
G59532XE,unassigned,9,Man,a,D,p,8,2,Manp
G59616TT,unassigned,12,Man,a,D,p,NC,3|6,Manp
G59616TT,unassigned,13,GlcNAc,x,D,p,12,x,GlcpNAc
G59616TT,unassigned,14,Gal,x,D,p,13,x,Galp
G59616TT,unassigned,15,NeuNAc,a,D,p,14,3,NeupNAc
G59616TT,unassigned,6,Man,a,D,p,NC,3|6,Manp
G59616TT,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc
G59616TT,unassigned,8,Gal,x,D,p,7,x,Galp
G59616TT,unassigned,9,NeuNAc,a,D,p,8,3,NeupNAc
G59761EF,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G59761EF,unassigned,14,Gal,b,D,p,12,4,Galp
G59761EF,unassigned,15,NeuNAc,a,D,p,14,6,NeupNAc
G59784AY,unassigned,11,NeuNAc,x,D,p,10,x,NeupNAc
G59784AY,unassigned,14,Man,a,D,p,NC,3|6,Manp
G59784AY,unassigned,15,GlcNAc,x,D,p,14,x,GlcpNAc
G59784AY,unassigned,16,GalNAc,x,D,p,15,x,GalpNAc
G59784AY,unassigned,17,NeuNAc,x,D,p,16,x,NeupNAc
G59784AY,unassigned,8,Man,a,D,p,NC,3|6,Manp
G59784AY,unassigned,9,GlcNAc,x,D,p,8,x,GlcpNAc
G59784AY,unassigned,10,Gal,x,D,p,9,x,Galp
G60274JN,unassigned,7,GlcNAc,a,D,p,N1,2,GlcpNAc
G60274JN,unassigned,9,Gal,b,D,p,7,4,Galp
G60468EV,unassigned,7,GlcNAc,b,D,p,N1,2|4,GlcpNAc
G60496TU,unassigned,14,GlcNAc,b,D,p,N8,4,GlcpNAc
G60496TU,unassigned,16,Fuc,a,L,p,14,3,Fucp
G60496TU,unassigned,17,Gal,b,D,p,14,4,Galp
G60951JA,unassigned,12,Fuc,a,L,p,10,3,Fucp
G60951JA,unassigned,13,Gal,b,D,p,10,4,Galp
G60951JA,unassigned,14,Man,a,D,p,NC,3|6,Manp
G60951JA,unassigned,15,GlcNAc,b,D,p,14,2,GlcpNAc
G60951JA,unassigned,17,Gal,b,D,p,15,4,Galp
G60951JA,unassigned,6,Man,a,D,p,NC,3|6,Manp
G60951JA,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G60951JA,unassigned,9,Gal,b,D,p,7,4,Galp
G60951JA,unassigned,10,GlcNAc,b,D,p,6,4,GlcpNAc
G61086WG,unassigned,12,Gal,b,D,p,10,4,Galp
G61086WG,unassigned,10,GlcNAc,b,D,p,N1,6,GlcpNAc
G61302NC,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G61302NC,unassigned,8,Gal,x,D,p,7,x,Galp
G61302NC,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc
G61627IG,unassigned,13,GlcNAc,x,D,p,N4,x,GlcpNAc
G61627IG,unassigned,14,Gal,x,D,p,13,x,Galp
G61627IG,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G61627IG,unassigned,8,Gal,x,D,p,7,x,Galp
G61792ET,unassigned,14,GlcNAc,b,D,p,N4,x,GlcpNAc
G61831UB,unassigned,13,GlcNAc,b,D,p,N4,x,GlcpNAc
G61831UB,unassigned,15,Gal,b,D,p,13,4,Galp
G61831UB,unassigned,16,NeuNAc,a,D,p,15,3,NeupNAc
G61831UB,unassigned,7,GlcNAc,b,D,p,N1,x,GlcpNAc
G61831UB,unassigned,9,Gal,b,D,p,7,4,Galp
G61831UB,unassigned,10,NeuNAc,a,D,p,9,3,NeupNAc
G62088FQ,unassigned,11,GlcNAc,b,D,p,10,2,GlcpNAc
G62088FQ,unassigned,6,Man,a,D,p,NC,3|6,Manp
G62088FQ,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G62088FQ,unassigned,9,Gal,b,D,p,7,4,Galp
G62088FQ,unassigned,10,Man,a,D,p,NC,3|6,Manp
G62165AG,unassigned,11,Gal,x,D,p,10,x,Galp
G62165AG,unassigned,14,GlcNAc,x,D,p,N4,x,GlcpNAc
G62165AG,unassigned,15,Gal,x,D,p,14,x,Galp
G62165AG,unassigned,17,GlcNAc,x,D,p,N4,x,GlcpNAc
G62165AG,unassigned,18,Gal,x,D,p,17,x,Galp
G62165AG,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G62165AG,unassigned,8,Gal,x,D,p,7,x,Galp
G62165AG,unassigned,10,GlcNAc,x,D,p,N1,x,GlcpNAc
G62196IB,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G62196IB,unassigned,14,Gal,b,D,p,12,4,Galp
G62196IB,unassigned,15,NeuNAc,a,D,p,14,6,NeupNAc
G62196IB,unassigned,26,NeuNAc,a,D,p,N32,6,NeupNAc
G62408IZ,unassigned,15,NeuNAc,x,D,p,N8,x,NeupNAc
G62408IZ,unassigned,10,NeuNAc,x,D,p,N3,x,NeupNAc
G62408IZ,unassigned,21,NeuNAc,x,D,p,N6,x,NeupNAc
G62421QL,unassigned,11,Man,a,D,p,NC,3|6,Manp
G62421QL,unassigned,12,GlcNAc,b,D,p,11,2,GlcpNAc
G62421QL,unassigned,14,Gal,b,D,p,12,4,Galp
G62421QL,unassigned,6,Man,a,D,p,NC,3|6,Manp
G62421QL,unassigned,7,Man,a,D,p,6,2,Manp
G62421QL,unassigned,8,Man,a,D,p,7,2,Manp
G62421QL,unassigned,9,Man,a,D,p,8,2,Manp
G62421QL,unassigned,10,Man,a,D,p,9,2,Manp
G62746IY,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G62746IY,unassigned,14,Gal,b,D,p,12,4,Galp
G62746IY,unassigned,15,NeuNAc,a,D,p,14,6,NeupNAc
G62797OV,unassigned,13,GlcNAc,b,D,p,N4,x,GlcpNAc
G62797OV,unassigned,15,Gal,b,D,p,13,4,Galp
G62797OV,unassigned,7,GlcNAc,b,D,p,N1,x,GlcpNAc
G62797OV,unassigned,9,Gal,b,D,p,7,4,Galp
G62797OV,unassigned,10,NeuNAc,a,D,p,9,x,NeupNAc
G63100CN,unassigned,10,NeuNAc,a,D,p,N44,6,NeupNAc
G63679SF,unassigned,16,NeuNAc,a,D,p,N6,x,NeupNAc
G63679SF,unassigned,10,NeuNAc,a,D,p,N3,x,NeupNAc
G63679SF,unassigned,21,NeuNAc,a,D,p,N10,x,NeupNAc
G63939TP,unassigned,13,GlcNAc,b,D,p,N4,4|6,GlcpNAc
G63939TP,unassigned,16,Fuc,a,L,p,N5,x,Fucp
G64132UH,unassigned,13,GlcNAc,x,D,p,N4,2,GlcpNAc
G64132UH,unassigned,15,Gal,x,D,p,13,4,Galp
G64132UH,unassigned,16,NeuNAc,x,D,p,15,3,NeupNAc
G64132UH,unassigned,7,GlcNAc,x,D,p,N1,2,GlcpNAc
G64132UH,unassigned,18,Fuc,x,L,p,NA,6,Fucp
G64132UH,unassigned,9,Gal,x,D,p,7,4,Galp
G64132UH,unassigned,10,NeuNAc,x,D,p,9,3,NeupNAc
G64144LP,unassigned,10,NeuNAc,a,D,p,N3,3|6,NeupNAc
G64384IL,unassigned,15,NeuNAc,a,D,p,N8,3|6,NeupNAc
G64706DG,unassigned,11,Man,a,D,p,NC,x,Manp
G64706DG,unassigned,12,GlcNAc,b,D,p,11,2,GlcpNAc
G64706DG,unassigned,14,GalNAc,b,D,p,12,4,GalpNAc
G64706DG,unassigned,15,NeuNAc,a,D,p,14,x,NeupNAc
G64706DG,unassigned,6,Man,a,D,p,NC,x,Manp
G64706DG,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G64706DG,unassigned,9,GalNAc,b,D,p,7,4,GalpNAc
G64857LW,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G64857LW,unassigned,14,Gal,b,D,p,12,4,Galp
G64857LW,unassigned,15,NeuNAc,a,D,p,14,3,NeupNAc
G64857LW,unassigned,26,NeuNAc,a,D,p,N32,6,NeupNAc
G65186XA,unassigned,11,GlcNAc,x,D,p,10,x,GlcpNAc
G65186XA,unassigned,12,Gal,x,D,p,11,x,Galp
G65186XA,unassigned,14,GlcNAc,x,D,p,10,x,GlcpNAc
G65186XA,unassigned,15,Gal,x,D,p,14,x,Galp
G65186XA,unassigned,6,Man,a,D,p,NC,3|6,Manp
G65186XA,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc
G65186XA,unassigned,8,Gal,x,D,p,7,x,Galp
G65186XA,unassigned,10,Man,a,D,p,NC,3|6,Manp
G65219TP,unassigned,15,GlcNAc,x,D,p,N4,x,GlcpNAc
G65219TP,unassigned,16,Gal,x,D,p,15,x,Galp
G65219TP,unassigned,17,NeuNAc,x,D,p,16,x,NeupNAc
G65219TP,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G65219TP,unassigned,8,Gal,x,D,p,7,x,Galp
G65219TP,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc
G65226QM,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G65226QM,unassigned,14,Gal,b,D,p,12,4,Galp
G65226QM,unassigned,15,NeuNAc,a,D,p,14,3,NeupNAc
G65575TV,unassigned,11,Gal,x,D,p,10,x,Galp
G65575TV,unassigned,12,NeuNAc,x,D,p,11,x,NeupNAc
G65575TV,unassigned,6,Man,a,D,p,NC,3|6,Manp
G65575TV,unassigned,7,Man,x,D,p,6,x,Manp
G65575TV,unassigned,8,Man,x,D,p,6,x,Manp
G65575TV,unassigned,9,Man,a,D,p,NC,3|6,Manp
G65575TV,unassigned,10,GlcNAc,x,D,p,9,x,GlcpNAc
G65635AB,unassigned,11,Man,a,D,p,NC,x,Manp
G65635AB,unassigned,12,GlcNAc,b,D,p,11,2,GlcpNAc
G65635AB,unassigned,14,Fuc,a,L,p,12,3,Fucp
G65635AB,unassigned,15,Gal,b,D,p,12,4,Galp
G65635AB,unassigned,16,NeuNAc,a,D,p,15,3,NeupNAc
G65635AB,unassigned,6,Man,a,D,p,NC,x,Manp
G65635AB,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G65635AB,unassigned,9,Fuc,a,L,p,7,3,Fucp
G65635AB,unassigned,10,Gal,b,D,p,7,4,Galp
G65760UO,unassigned,19,NeuNAc,a,D,p,N60,6,NeupNAc
G65835SY,unassigned,11,GlcNAc,x,D,p,10,x,GlcpNAc
G65835SY,unassigned,12,Gal,x,D,p,11,x,Galp
G65835SY,unassigned,13,NeuNAc,x,D,p,12,x,NeupNAc
G65835SY,unassigned,6,Man,a,D,p,NC,x,Manp
G65835SY,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc
G65835SY,unassigned,8,Gal,x,D,p,7,x,Galp
G65835SY,unassigned,10,Man,a,D,p,NC,x,Manp
G66116BW,unassigned,11,Gal,b,D,p,9,4,Galp
G66116BW,unassigned,12,NeuNAc,a,D,p,11,6,NeupNAc
G66116BW,unassigned,6,Man,a,D,p,NC,x,Manp
G66116BW,unassigned,7,Man,a,D,p,6,x,Manp
G66116BW,unassigned,8,Man,a,D,p,NC,x,Manp
G66116BW,unassigned,9,GlcNAc,b,D,p,8,2,GlcpNAc
G66286WQ,unassigned,12,Gal,b,D,p,10,4,Galp
G66286WQ,unassigned,13,Man,a,D,p,NC,3|6,Manp
G66286WQ,unassigned,14,GlcNAc,b,D,p,13,2,GlcpNAc
G66286WQ,unassigned,16,Gal,b,D,p,14,4,Galp
G66286WQ,unassigned,6,Man,a,D,p,NC,3|6,Manp
G66286WQ,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G66286WQ,unassigned,9,Gal,b,D,p,7,4,Galp
G66286WQ,unassigned,10,GlcNAc,b,D,p,6,4,GlcpNAc
G66362JB,unassigned,11,Gal,a,D,p,10,3,Galp
G66362JB,unassigned,16,Gal,b,D,p,N6,4,Galp
G66362JB,unassigned,17,Gal,a,D,p,16,3,Galp
G66362JB,unassigned,10,Gal,b,D,p,N3,4,Galp
G66661ZY,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G66661ZY,unassigned,14,Gal,b,D,p,12,4,Galp
G66661ZY,unassigned,15,NeuNAc,a,D,p,14,6,NeupNAc
G66825OG,unassigned,12,Man,a,D,p,NC,3|6,Manp
G66825OG,unassigned,13,GlcNAc,b,D,p,12,2,GlcpNAc
G66825OG,unassigned,15,Gal,b,D,p,13,4,Galp
G66825OG,unassigned,6,Man,a,D,p,NC,3|6,Manp
G66825OG,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G66825OG,unassigned,9,Gal,b,D,p,7,4,Galp
G66825OG,unassigned,10,NeuNAc,a,D,p,9,3,NeupNAc
G66932MV,unassigned,17,NeuNAc,a,D,p,N7,6,NeupNAc
G66998OZ,unassigned,18,NeuNAc,a,D,p,N6,3|6,NeupNAc
G66998OZ,unassigned,10,NeuNAc,a,D,p,N3,3|6,NeupNAc
G67079AO,unassigned,17,NeuNAc,a,D,p,N7,6,NeupNAc
G67362UI,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G67362UI,unassigned,14,Gal,b,D,p,12,4,Galp
G67362UI,unassigned,15,NeuNAc,a,D,p,14,3,NeupNAc
G67362UI,unassigned,26,NeuNAc,a,D,p,N32,6,NeupNAc
G67393WG,unassigned,2,Fuc,x,L,p,NA,x,Fucp
G67393WG,unassigned,14,GlcNAc,x,D,p,N4,x,GlcpNAc
G67393WG,unassigned,15,Gal,b,D,p,14,x,Galp
G67393WG,unassigned,16,NeuNAc,a,D,p,15,x,NeupNAc
G67393WG,unassigned,8,GlcNAc,x,D,p,N1,x,GlcpNAc
G67393WG,unassigned,9,Gal,b,D,p,8,x,Galp
G67393WG,unassigned,10,NeuNAc,a,D,p,9,x,NeupNAc
G67610NV,unassigned,11,Gal,x,D,p,10,x,Galp
G67610NV,unassigned,14,GlcNAc,x,D,p,N4,x,GlcpNAc
G67610NV,unassigned,15,Gal,x,D,p,14,x,Galp
G67610NV,unassigned,17,GlcNAc,x,D,p,N4,x,GlcpNAc
G67610NV,unassigned,18,Gal,x,D,p,17,x,Galp
G67610NV,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G67610NV,unassigned,8,Gal,x,D,p,7,x,Galp
G67610NV,unassigned,20,Fuc,x,L,p,NA,6,Fucp
G67610NV,unassigned,10,GlcNAc,x,D,p,N1,x,GlcpNAc
G67612NO,unassigned,24,Fuc,a,L,p,N75,3,Fucp
G67612NO,unassigned,46,GlcNAc,b,D,p,N37,3,GlcpNAc
G67612NO,unassigned,26,GlcNAc,b,D,p,N80,3,GlcpNAc
G67612NO,unassigned,48,Fuc,a,L,p,46,3,Fucp
G67612NO,unassigned,49,Gal,b,D,p,46,4,Galp
G67612NO,unassigned,28,Fuc,a,L,p,26,3,Fucp
G67612NO,unassigned,29,Gal,b,D,p,26,4,Galp
G67612NO,unassigned,50,NeuNAc,a,D,p,49,3,NeupNAc
G67612NO,unassigned,10,GlcNAc,b,D,p,N88,3,GlcpNAc
G67612NO,unassigned,12,Gal,b,D,p,10,4,Galp
G67612NO,unassigned,13,GlcNAc,b,D,p,12,3,GlcpNAc
G67612NO,unassigned,15,Gal,b,D,p,13,4,Galp
G67612NO,unassigned,16,NeuNAc,a,D,p,15,6,NeupNAc
G67895PX,unassigned,12,Man,a,D,p,NC,3|6,Manp
G67895PX,unassigned,13,GlcNAc,x,D,p,12,x,GlcpNAc
G67895PX,unassigned,14,Gal,x,D,p,13,x,Galp
G67895PX,unassigned,15,NeuNAc,x,D,p,14,x,NeupNAc
G67895PX,unassigned,18,GlcNAc,x,D,p,12,x,GlcpNAc
G67895PX,unassigned,19,Fuc,x,L,p,18,x,Fucp
G67895PX,unassigned,6,Man,a,D,p,NC,3|6,Manp
G67895PX,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc
G67895PX,unassigned,8,Gal,x,D,p,7,x,Galp
G67895PX,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc
G67895PX,unassigned,20,Gal,x,D,p,18,x,Galp
G67895PX,unassigned,21,NeuNAc,x,D,p,20,x,NeupNAc
G68175NA,unassigned,13,GlcNAc,a,D,p,N4,2,GlcpNAc
G68175NA,unassigned,15,Gal,b,D,p,13,4,Galp
G68175NA,unassigned,7,GlcNAc,a,D,p,N1,2,GlcpNAc
G68175NA,unassigned,9,Gal,b,D,p,7,4,Galp
G68175NA,unassigned,10,NeuNAc,a,D,p,9,3,NeupNAc
G68732HN,unassigned,8,Fuc,a,L,p,N2,x,Fucp
G68801RI,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G68801RI,unassigned,14,Gal,b,D,p,12,4,Galp
G68801RI,unassigned,15,NeuNAc,a,D,p,14,6,NeupNAc
G68801RI,unassigned,26,NeuNAc,a,D,p,N32,6,NeupNAc
G69062KW,unassigned,12,GlcNAc,b,D,p,6,2,GlcpNAc
G69062KW,unassigned,14,Gal,b,D,p,12,4,Galp
G69062KW,unassigned,15,NeuNAc,a,D,p,14,6,NeupNAc
G69062KW,unassigned,17,Man,a,D,p,NC,3|6,Manp
G69062KW,unassigned,18,GlcNAc,b,D,p,17,2,GlcpNAc
G69062KW,unassigned,6,Man,a,D,p,NC,3|6,Manp
G69062KW,unassigned,7,GlcNAc,b,D,p,6,4|6,GlcpNAc
G69062KW,unassigned,9,Gal,b,D,p,7,4,Galp
G69062KW,unassigned,20,Gal,b,D,p,18,4,Galp
G69062KW,unassigned,10,NeuNAc,a,D,p,9,6,NeupNAc
G69062KW,unassigned,21,NeuNAc,a,D,p,20,6,NeupNAc
G69303AY,unassigned,16,NeuNAc,a,D,p,N6,3|6,NeupNAc
G69303AY,unassigned,10,NeuNAc,a,D,p,N3,3|6,NeupNAc
G69813CQ,unassigned,15,NeuNAc,a,D,p,N8,x,NeupNAc
G69813CQ,unassigned,10,NeuNAc,a,D,p,N3,x,NeupNAc
G70160EA,unassigned,7,Man,x,D,p,N1,x,Manp
G70160EA,unassigned,8,Man,x,D,p,7,x,Manp
G70258ML,unassigned,11,Man,a,D,p,NC,3|6,Manp
G70258ML,unassigned,12,GlcNAc,x,D,p,11,x,GlcpNAc
G70258ML,unassigned,6,Man,a,D,p,NC,3|6,Manp
G70258ML,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc
G70258ML,unassigned,8,Gal,x,D,p,7,x,Galp
G70258ML,unassigned,9,Fuc,x,L,p,7,x,Fucp
G70548CP,unassigned,14,NeuNAc,a,D,p,N5,6,NeupNAc
G70548CP,unassigned,9,NeuNAc,a,D,p,N2,6,NeupNAc
G70800WO,unassigned,7,GlcNAc,a,D,p,N1,2,GlcpNAc
G70800WO,unassigned,9,Gal,b,D,p,7,4,Galp
G70927FR,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G70927FR,unassigned,14,Gal,b,D,p,12,4,Galp
G70927FR,unassigned,15,NeuNAc,a,D,p,14,3,NeupNAc
G70947EQ,unassigned,21,NeuNAc,a,D,p,N32,6,NeupNAc
G71063DT,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G71063DT,unassigned,14,Gal,b,D,p,12,4,Galp
G71063DT,unassigned,15,NeuNAc,a,D,p,14,3,NeupNAc
G71146MY,unassigned,11,Gal,b,D,p,9,4,Galp
G71146MY,unassigned,12,NeuNAc,a,D,p,11,6,NeupNAc
G71146MY,unassigned,2,Fuc,x,L,p,NA,x,Fucp
G71146MY,unassigned,7,Man,a,D,p,NC,x,Manp
G71146MY,unassigned,8,Man,a,D,p,NC,x,Manp
G71146MY,unassigned,9,GlcNAc,b,D,p,8,2,GlcpNAc
G71269BI,unassigned,11,GlcNAc,b,D,p,10,2,GlcpNAc
G71269BI,unassigned,13,Gal,b,D,p,11,4,Galp
G71269BI,unassigned,14,NeuNAc,a,D,p,13,x,NeupNAc
G71269BI,unassigned,6,Man,a,D,p,NC,x,Manp
G71269BI,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G71269BI,unassigned,9,Gal,b,D,p,7,4,Galp
G71269BI,unassigned,10,Man,a,D,p,NC,x,Manp
G71367OV,unassigned,8,Gal,b,D,p,N2,x,Galp
G71367OV,unassigned,9,Fuc,a,L,p,N2,x,Fucp
G71479BM,unassigned,12,Gal,b,D,p,10,4,Galp
G71479BM,unassigned,13,Man,a,D,p,NC,3|6,Manp
G71479BM,unassigned,14,GlcNAc,b,D,p,13,2,GlcpNAc
G71479BM,unassigned,16,Gal,b,D,p,14,4,Galp
G71479BM,unassigned,6,Man,a,D,p,NC,3|6,Manp
G71479BM,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G71479BM,unassigned,9,Gal,b,D,p,7,4,Galp
G71479BM,unassigned,10,GlcNAc,b,D,p,6,4,GlcpNAc
G72085DL,unassigned,9,Glc,b,D,p,N2,4,Glcp
G72300VE,unassigned,12,Gal,b,D,p,10,4,Galp
G72300VE,unassigned,13,Man,a,D,p,NC,3|6,Manp
G72300VE,unassigned,14,GlcNAc,b,D,p,13,2,GlcpNAc
G72300VE,unassigned,16,Gal,b,D,p,14,4,Galp
G72300VE,unassigned,6,Man,a,D,p,NC,3|6,Manp
G72300VE,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G72300VE,unassigned,9,Gal,b,D,p,7,4,Galp
G72300VE,unassigned,10,GlcNAc,b,D,p,6,4,GlcpNAc
G72309KR,unassigned,12,GlcNAc,x,D,p,N1,x,GlcpNAc
G72309KR,unassigned,23,GlcNAc,x,D,p,N4,x,GlcpNAc
G72309KR,unassigned,13,Gal,x,D,p,12,x,Galp
G72309KR,unassigned,24,Gal,x,D,p,23,x,Galp
G72309KR,unassigned,14,NeuNAc,x,D,p,13,x,NeupNAc
G72309KR,unassigned,25,NeuNAc,x,D,p,24,x,NeupNAc
G72309KR,unassigned,18,GlcNAc,x,D,p,N4,x,GlcpNAc
G72309KR,unassigned,19,Gal,x,D,p,18,x,Galp
G72309KR,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G72309KR,unassigned,8,Gal,x,D,p,7,x,Galp
G72309KR,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc
G72309KR,unassigned,20,NeuNAc,x,D,p,19,x,NeupNAc
G72952WX,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G72952WX,unassigned,14,Gal,b,D,p,12,4,Galp
G72952WX,unassigned,15,NeuNAc,a,D,p,14,6,NeupNAc
G73073LQ,unassigned,17,NeuNAc,a,D,p,N6,x,NeupNAc
G73162HV,unassigned,13,Man,a,D,p,N4,x,Manp
G73408MO,unassigned,11,Fuc,a,L,p,N2,3|4,Fucp
G73408MO,unassigned,8,Gal,b,D,p,N2,3|4,Galp
G73408MO,unassigned,9,Fuc,a,L,p,8,2,Fucp
G73408MO,unassigned,10,Gal,a,D,p,8,3,Galp
G73517CY,unassigned,11,GlcNAc,b,D,p,N1,6,GlcpNAc
G73517CY,unassigned,13,Gal,b,D,p,11,4,Galp
G73836ED,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G73836ED,unassigned,14,Gal,b,D,p,12,4,Galp
G73836ED,unassigned,15,NeuNAc,a,D,p,14,3,NeupNAc
G73836ED,unassigned,26,NeuNAc,a,D,p,N32,6,NeupNAc
G73930OK,unassigned,16,NeuNAc,a,D,p,N6,3|6,NeupNAc
G73930OK,unassigned,10,NeuNAc,a,D,p,N3,3|6,NeupNAc
G74268SC,unassigned,6,Man,a,D,p,NC,3|6,Manp
G74268SC,unassigned,7,Man,a,D,p,6,3|6,Manp
G74268SC,unassigned,8,Man,a,D,p,NC,3|6,Manp
G74312RU,unassigned,16,Fuc,a,L,p,N6,6,Fucp
G74429YM,unassigned,12,GlcNAc,b,D,p,6,2,GlcpNAc
G74429YM,unassigned,14,Gal,b,D,p,12,4,Galp
G74429YM,unassigned,15,NeuNAc,a,D,p,14,3|6,NeupNAc
G74429YM,unassigned,17,Man,a,D,p,NC,3|6,Manp
